Store ID,Product ID,Total_Days,Total_Demand,Total_Sales,Total_Revenue,Total_COGS,Total_Purchase_Spend,Total_Holding_Cost,Total_Order_Fixed_Cost,Total_Stockout_Penalty,Total_Net_Profit,Avg_Inventory,Gross_Profit,Gross_Margin_%,ROI_%,Service_Level_%
S002,P0007,92,8317,7331.202095808383,191087.78,133761.44783907183,131769.00099999996,78.1908201070457,3650.0,23125.340135479048,32465.25,68.00878677427752,57326.33478817367,30.0,23.96,88.15
S002,P0008,92,10494,10094.95359281437,257825.11,180477.5803323353,180031.45999999996,120.48972395414597,4600.0,9172.480715568865,63900.68,106.95377180421767,77347.53442814376,30.0,34.59,96.2
S002,P0009,92,11250,9250.5,565714.33,396000.02924999996,388786.79699999996,156.11908099315067,3150.0,110051.48025000004,63569.93,57.875,169714.29825000005,30.0,16.21,82.23
S002,P0010,92,11426,10119.562874251496,891685.28,624179.6978652695,621431.0375000001,221.37916180173858,3900.0,103605.03660179643,162527.83,56.957888570684716,267505.58479940123,30.0,25.98,88.57
S002,P0011,92,10132,9994.648203592815,944044.5,660831.1472492515,659399.8004999999,550.8935821897296,4600.0,11676.207536676644,267817.59,132.22383493881802,283213.34882110776,30.0,40.3,98.64
S002,P0012,92,8500,7837.940119760479,498257.85,348780.4973892215,345935.22599999997,156.5657765605771,6080.0,37878.43192814372,108207.63,55.835654777401714,149477.35602395213,30.0,30.73,92.21
S002,P0013,92,10151,9981.836826347306,220947.96,154663.5707058383,153720.93449999997,132.26443470951915,4600.0,3369.9841639221554,59124.78,135.46607328820622,66284.38744535929,30.0,37.31,98.33
S002,P0014,92,8100,7447.922155688622,853904.28,597732.9926047904,594288.2749999999,370.2045772701168,5440.0,67284.65236526949,186521.14,73.20398333767248,256171.28254491033,30.0,31.08,91.95
S002,P0015,92,10481,9582.630239520959,632884.81,443019.36991841317,441372.13049999997,172.16137894194483,3680.0,53399.54774775451,134260.97,59.096638245248634,189865.44425074855,30.0,30.16,91.43
S002,P0016,92,10761,8644.413173652694,738405.77,516884.04130538914,514467.57599999994,164.4263880895741,2560.0,162718.96203592813,58494.81,43.639416818536844,221521.73198802397,30.0,11.31,80.33
S002,P0017,92,8146,7329.5943113772455,142670.55,99869.38728967066,99561.5285,58.32631326644629,3600.0,14302.203056137729,25148.5,67.93242319708409,42801.16598128741,30.0,24.36,89.98
S002,P0018,92,9702,9245.486526946108,246299.76,172409.832754491,171971.856,111.75270219014004,3680.0,10945.36702994012,59590.79,95.10225201770372,73889.92832335329,30.0,33.9,95.29
S002,P0019,92,10467,9505.270958083833,808280.72,565796.5011444611,559292.202,213.53566012939845,2840.0,73602.56617140718,172332.41,56.92980343660505,242484.21477619756,30.0,30.65,90.81
S002,P0020,92,6380,5831.51497005988,697653.29,488357.3054101796,486974.26749999996,299.01546973997176,3400.0,59056.2059011976,147923.8,56.66336891434523,209295.98803293408,30.0,30.15,91.4
S003,P0001,92,8469,7250.064371257485,112702.25,78891.57545583833,78640.60050000002,37.37071363813458,3550.0,17053.518913922162,13420.76,54.50139937516272,33810.675195359276,30.0,16.32,85.61
S003,P0002,92,10303,9905.218562874252,557366.65,390156.6539730539,389360.265,288.1441374682135,4600.0,20144.845320359284,142973.39,116.09134990887789,167209.99455988023,30.0,36.26,96.14
S003,P0003,92,9851,9362.986526946108,820525.32,574367.7270022455,570994.606,319.15833493458285,7360.0,38490.35463997007,203361.21,82.56492449882843,246157.59728667676,30.0,35.14,95.05
S003,P0004,92,11426,10259.580838323353,235816.47,165071.52589820357,165046.091,75.3046274608314,3100.0,24129.129988023964,43465.94,74.2752538401458,70744.9396706587,30.0,25.84,89.79
S003,P0005,92,8402,7344.895209580838,153802.11,107661.47398203592,106343.79,59.564642453448904,2950.0,19922.196880239524,24526.55,64.48799140848737,46140.63170658685,30.0,22.43,87.42
S003,P0006,92,8751,7883.824850299401,287641.35,201348.94476422152,198927.16549999997,144.5071983461153,4600.0,28474.99680314372,55494.68,89.79292501952615,86292.40489895214,30.0,27.25,90.09
S003,P0007,92,10991,10479.661676646707,170084.91,119059.43630838324,118642.92300000001,88.05804768271598,4600.0,7469.118889221559,39284.81,123.00351470971101,51025.47270359279,30.0,31.85,95.35
S003,P0008,92,10599,9677.297904191617,1079599.35,755719.5479341317,750620.304,288.36228475104576,2920.0,92542.57722754491,233228.11,58.59990887789639,323879.8062574852,30.0,30.94,91.3
S003,P0009,92,11284,10687.946107784432,574797.74,402358.4191736527,400478.14800000004,220.91000747272565,4600.0,28850.200491017964,140648.48,93.12399114813851,172439.32250299404,30.0,34.7,94.72
S003,P0010,92,10769,9904.79640718563,384355.62,269048.9372065868,268212.399,152.43534097694962,3450.0,30181.878377245514,82358.91,89.05636552980994,115306.68737425149,30.0,30.3,91.98
S003,P0011,92,9818,9352.905688622755,1110376.96,777263.8743473054,769709.2479999999,449.82161738987713,7360.0,49694.39698203593,283163.5,85.89807341838063,333113.0890059881,30.0,36.42,95.26
S003,P0012,92,7268,6213.619760479042,567117.08,396981.95287724555,393364.573,179.24975805102088,3450.0,86609.95601497006,83513.3,44.5243426191096,170135.12266167655,30.0,21.04,85.49
S003,P0013,92,10452,9947.438622754491,719796.66,503857.6611197604,501454.79999999993,277.64502619145264,3350.0,32859.05513173654,181855.16,86.98779614683676,215938.99762275448,30.0,36.01,95.17
S003,P0014,92,11147,10330.471556886227,968481.71,677937.1959206586,670490.625,340.4069440314576,4600.0,68894.58738772455,224156.09,82.31786969539182,290544.51253742515,30.0,33.19,92.67
S003,P0015,92,10394,9674.103293413174,930890.59,651623.4125860777,642590.5499999999,407.7530823096953,3100.0,62344.85453218564,222447.43,96.06746290028639,279267.17682260484,30.0,34.43,93.07
S003,P0016,92,10016,9504.480538922156,908105.59,635673.9151639221,630960.071,262.50721300805884,7360.0,43985.81421781437,225537.2,62.287408877896375,272431.6779273952,30.0,35.32,94.89
S003,P0017,92,7025,6281.802395209581,709027.04,496318.9254431138,493332.196,294.3683115659091,4600.0,75496.24228742515,135304.23,59.126139026295235,212708.11090419162,30.0,27.16,89.42
S003,P0018,92,6856,6219.330838323353,776203.59,543342.5096938623,539993.7935,261.77106533405777,3600.0,71513.5452507485,160834.48,47.55067039833377,232861.0755830839,30.0,29.57,90.71
S003,P0019,92,10676,10449.63622754491,575461.47,402823.02693562873,400909.6,265.40710607927934,4600.0,11219.267654191617,158467.19,109.26082074980474,172638.4401152695,30.0,39.05,97.88
S003,P0020,92,11298,10104.541916167665,724899.84,507429.8859461078,505193.08,151.1772500574194,3680.0,77056.81464071857,138818.77,47.77404972663369,217469.9511197604,30.0,27.27,89.44
S004,P0001,92,10712,10201.645209580838,112779.19,78945.4314543413,78452.91299999999,46.76646089635775,4600.0,5077.774987275449,24601.73,95.9053306430617,33833.75633757486,30.0,29.61,95.24
S004,P0002,92,9997,9178.76497005988,183575.3,128502.70958083833,128562.0,80.1508612911163,4000.0,14728.230538922155,36204.92,90.85423717781829,55072.58982035928,30.0,27.3,91.82
S004,P0003,92,7194,6142.803892215569,794633.11,556243.1780479043,556170.3840000001,310.79303715035644,2900.0,122384.45565269464,112867.48,54.46760283780266,238389.93344910175,30.0,20.18,85.39
S004,P0004,92,11156,10249.755988023951,548413.19,383889.235897455,379254.14099999995,140.82977601868168,3950.0,43639.727274700606,121428.5,59.67152108825827,164523.95824176655,30.0,31.68,91.88
S004,P0005,92,10510,9780.152694610779,691114.49,483780.1431152694,481497.17699999997,220.4367460483137,3680.0,46417.19385179642,159299.68,70.72071075240822,207334.34704940132,30.0,32.82,93.06
S004,P0006,92,10436,9614.188622754491,349427.69,244599.3798458084,243653.24550000002,130.31584567918918,3550.0,26881.861055389225,75212.26,81.28670919031502,104828.30564820356,30.0,30.41,92.13
S004,P0007,92,10975,10295.239520958085,292075.95,204453.1616467066,202561.80000000002,121.52344536543309,4600.0,17356.32431137725,67436.3,97.11084353033064,87622.78356287422,30.0,32.53,93.81
S004,P0008,92,6899,6318.36377245509,578067.1,404646.97107934137,402190.04000000004,249.01004257443967,4600.0,47810.16761227545,123217.88,61.70356027076282,173420.1304625749,30.0,30.27,91.58
S004,P0009,92,10514,9666.221556886227,1073917.21,751742.0504790419,748769.5599999999,353.45096640964624,3680.0,84769.3665269461,236344.84,72.12438167143974,322175.16449101805,30.0,31.4,91.94
S004,P0010,92,10766,10445.473053892216,267560.79,187292.55459281435,186118.59,107.04777656057709,4600.0,7389.267952095812,69345.89,94.74368653996356,80268.23768263479,30.0,36.34,97.02
S004,P0011,92,10733,10056.571856287424,585242.2,409669.5394236527,408505.62200000003,175.4700260848165,3680.0,35428.26224101797,137452.84,68.35719864618589,175572.65975299408,30.0,33.33,93.7
S004,P0012,92,10092,8836.574850299401,943613.65,660529.5517724551,660486.5819999999,236.36072724140723,7360.0,120654.5171497006,154876.19,50.180161416297835,283084.0936167664,30.0,23.18,87.56
S004,P0013,92,10463,8968.196107784432,182413.11,127689.17618263472,127188.054,71.56440298991023,2800.0,27363.880050898206,24989.61,79.76513277792242,54723.93264970061,30.0,19.21,85.71
S004,P0014,92,6926,6375.38622754491,993858.96,695701.2713083833,694458.7720000001,388.59437871585595,4600.0,77251.66288922155,217159.93,56.512594376464456,298157.6877035926,30.0,31.05,92.05
S004,P0015,92,6499,5693.372754491018,512289.68,358602.7763143712,356563.746,256.37655385530275,3100.0,65241.30559580841,87128.25,64.59505988023952,153686.90413473063,30.0,24.21,87.6
S004,P0016,92,6920,6084.342814371257,667330.72,467131.50391616765,466490.97599999997,196.86658070707895,3500.0,82489.39210778447,114653.49,40.692235095027335,200199.21596407192,30.0,24.38,87.92
S004,P0017,92,10948,10008.336826347306,946838.71,662787.0938196107,659122.4954999998,234.94349729923707,3680.0,80007.15108907186,203794.12,56.30102837802656,284051.61163697613,30.0,30.74,91.42
S004,P0018,92,6581,5967.106287425149,889039.17,622327.4160344312,618978.9550000001,275.5420247282831,3850.0,82317.62181287426,183617.05,41.92737893777662,266711.74972904194,30.0,29.47,90.67
S004,P0019,92,10791,9903.77245508982,582886.53,408020.569491018,406752.7905,158.29098354933964,2520.0,46995.99944011976,126459.45,60.973314241083045,174865.95835329342,30.0,30.89,91.78
S004,P0020,92,6466,5891.986526946108,713166.05,499216.2344550898,495743.528,275.65538250348584,3450.0,62530.7317005988,151166.13,51.63028833637074,213949.81476646708,30.0,30.27,91.12
S005,P0001,92,10587,9594.360778443113,113165.49,79215.83976721556,78271.62,39.0528013934455,3700.0,10537.36165643713,20617.45,75.06219083571986,33949.64561452097,30.0,25.14,90.62
S005,P0002,92,8866,8506.488023952095,327287.13,229100.98870508984,241853.85,373.42686683311297,7360.0,12449.000950598804,65250.85,220.03609086175473,98186.13801646704,30.0,26.14,95.95
S005,P0003,92,8124,7069.76497005988,196822.26,137775.57973652694,135928.8,82.76593244196508,3750.0,26414.91291017964,30645.78,67.39836631085656,59046.677029940125,30.0,21.93,87.02
S005,P0004,92,11098,10746.962574850299,82536.67,57775.6708023952,57835.007999999994,33.63052140103339,4600.0,2426.3706826347307,17641.66,99.27487958864879,24761.001772455093,30.0,28.24,96.84
S005,P0005,92,10839,10082.923652694612,161830.92,113281.64723802394,112394.93999999999,54.35840159748956,3800.0,10921.522836826349,34660.1,76.78186019265817,48549.27738772456,30.0,29.82,93.02
S005,P0006,92,11307,10459.482035928144,620299.58,434209.707498503,430868.6165,256.63931060618455,4600.0,45235.84757335329,139338.48,98.10674303566779,186089.8746422156,30.0,31.98,92.5
S005,P0007,92,10219,9958.997005988023,820571.56,574400.0908158681,574457.94,415.38895852575644,4600.0,19280.652022455095,221817.58,114.29338063004425,246171.4674925151,30.0,38.28,97.46
S005,P0008,92,11262,10740.311377245509,671162.06,469813.4405748503,469624.84800000006,212.09165460585615,4600.0,29340.28983233533,167384.83,76.94493621452747,201348.61738922156,30.0,35.28,95.37
S005,P0009,92,10763,10078.498502994013,955088.91,668562.2374453592,668396.4979999999,451.510926579546,4600.0,58380.10592739522,223260.8,108.01579992189534,286526.67319086834,30.0,33.15,93.64
S005,P0010,92,10553,9937.04640718563,581565.64,407095.94868637726,404185.355,245.38670539229744,4600.0,32443.81561751498,140091.08,95.05535667794845,174469.69229416177,30.0,34.25,94.16
S005,P0011,92,8662,7641.74251497006,562011.95,393408.3672844311,391259.39999999997,210.95020758141246,5280.0,67531.35306287427,97730.25,65.0270111950013,168603.585979042,30.0,24.63,88.22
S005,P0012,92,7340,6297.612275449102,760153.29,532107.3027956587,532055.5695,250.65775451460092,3350.0,113239.26926272456,111257.79,47.07852772715438,228045.98691242514,30.0,20.77,85.8
S005,P0013,92,10464,9383.368263473054,695729.84,487010.88792664674,481230.7080000001,275.672916337872,3550.0,72111.09609431139,138562.36,84.29061442332726,208718.9519685629,30.0,28.57,89.67
S005,P0014,92,7070,6550.450598802395,1020101.67,714071.1702260479,701812.818,413.37208608091987,4600.0,72818.48542365272,240457.0,60.1777369174694,306030.5015254492,30.0,34.02,92.65
S005,P0015,92,10319,10037.26497005988,494084.37,345859.0577058383,344712.82999999996,233.50453734824802,4600.0,12481.566163922153,132056.47,107.54162327518877,148225.31044535927,30.0,37.78,97.27
S005,P0016,92,8776,7581.443113772455,248368.08,173857.65348502994,174329.06399999998,100.5063417603144,3200.0,35220.315233532936,35518.19,69.55311116896641,74510.42292215567,30.0,20.0,86.39
S005,P0017,92,8409,7335.450598802395,255787.16,179051.01366616765,177917.201,100.92789132351716,3550.0,33691.20085778444,40527.83,65.61849127831294,76736.1487140719,30.0,22.32,87.23
S005,P0018,92,11529,10621.332335329342,233456.88,163419.81931137724,164245.55,78.1418794069391,3680.0,17955.481742514974,47497.71,80.59779354334809,70037.06541916169,30.0,28.27,92.13
S005,P0019,92,6910,5819.52245508982,748506.98,523954.88472155685,513013.73199999996,224.22442975555725,3100.0,126231.49964371262,105937.52,39.52222728456131,224552.0934520958,30.0,20.52,84.22
S005,P0020,92,7488,6572.504491017964,188072.22,131650.55120733532,130699.0125,98.7056451137109,2750.0,23577.21359056887,30947.28,78.20152629523562,56421.664803143736,30.0,23.17,87.77
